time,high,low,open,volumefrom,volumeto,close
1690988400,29344.94,29164.36,29261.51,1549.8,45366104.38,29306.83
1690984800,29397.16,29243.8,29397.06,1829.71,53637659.16,29261.51
1690981200,29460.25,29341.74,29456.39,1078.82,31718669.62,29397.06
1690977600,29591.53,29456.31,29553.11,1040.63,30724466.75,29456.39
1690974000,29555.39,29492.39,29519.79,616.25,18193782.65,29553.11
1690970400,29519.79,29430.24,29439.57,404.55,11924424.99,29519.79
1690966800,29490.89,29407.43,29479.05,599.96,17667733.15,29439.57
1690963200,29557.41,29372.93,29557.13,1360.13,40088609.65,29479.05
1690959600,29624.75,29548.24,29551.41,725.33,21464386.38,29557.13
1690956000,29668.48,29551.37,29632.3,518.58,15354118.66,29551.41
1690952400,29661.13,29592.06,29660.11,291.11,8621516.2,29632.3
1690948800,29698.23,29571.37,29618.71,582.58,17260962.66,29660.11
1690945200,29812.46,29609.21,29805.82,877.35,26064164.63,29618.71
1690941600,29871.27,29783.78,29841.01,1176.36,35091092.56,29805.82
1690938000,30029.06,29786.04,29809.7,2090.99,62541923.11,29841.01
1690934400,29821.08,29677.32,29699.74,2497.22,74309182.99,29809.7
1690930800,29721.48,29238.03,29240.04,3662.07,107959309.05,29699.74
1690927200,29240.04,29188.16,29224.46,366.36,10699176.79,29240.04
1690923600,29301.26,29180.59,29215.3,986.76,28833664.09,29224.46
1690920000,29292.39,29169.03,29265.73,1072.91,31348405.34,29215.3
1690916400,29314.4,29206.16,29253.49,1899.43,55547012.49,29265.73
1690912800,29255.67,28935.08,28935.08,1972.46,57421150.51,29253.49
1690909200,28971.24,28913.78,28916.77,685.9,19850232.71,28935.08
1690905600,29031.83,28848.93,28936.88,1595.46,46176411.06,28916.77
1690902000,28958.24,28564.09,28812.32,2574.75,74101716.41,28936.88
1690898400,28888.45,28782.43,28860.35,1168.49,33698862.57,28812.32
1690894800,28899.74,28851.98,28864.7,914.34,26395273.89,28860.35
1690891200,28910.53,28751.8,28848.74,1481.04,42722313.27,28864.7
1690887600,28922.13,28847.91,28918.41,554.42,16008330.82,28848.74
1690884000,28933.69,28889.39,28918.93,646.05,18680663.14,28918.41
1690880400,28987.43,28917.05,28985.58,439.97,12733136.79,28918.93
1690876800,28986.17,28903.28,28925.74,481.63,13934176.84,28985.58
1690873200,28932.75,28893.79,28912.47,716.92,20731030.67,28925.74
1690869600,28963.36,28896.94,28911.21,332.45,9618420.0,28912.47
1690866000,28912.59,28847.8,28858.46,356.63,10299090.76,28911.21
1690862400,28913.41,28617.77,28827.79,1297.01,37322842.43,28858.46
1690858800,28944.64,28816.44,28928.13,1047.43,30251024.7,28827.79
1690855200,29213.17,28748.57,29195.39,2827.34,81832352.18,28928.13
1690851600,29342.41,29171.06,29280.98,693.79,20310658.96,29195.39
1690848000,29285.58,29208.31,29231.47,545.71,15958238.78,29280.98
1690844400,29237.44,29188.16,29207.67,427.65,12492772.97,29231.47
1690840800,29239.19,29197.99,29236.37,362.81,10600460.25,29207.67
1690837200,29287.09,29160.21,29208.09,673.14,19666969.26,29236.37
1690833600,29256.72,29116.53,29152.09,1245.43,36361694.5,29208.09
1690830000,29236.15,29108.82,29189.75,826.68,24130121.06,29152.09
1690826400,29215.36,29145.38,29213.41,774.1,22595950.33,29189.75
1690822800,29267.6,29151.01,29225.69,1091.94,31890947.77,29213.41
1690819200,29262.7,29175.82,29241.67,1005.02,29372650.57,29225.69
1690815600,29331.45,29225.96,29294.96,1160.76,33989727.54,29241.67
1690812000,29360.11,29269.38,29358.44,945.31,27712953.04,29294.96
1690808400,29467.93,29313.37,29464.5,942.77,27718626.29,29358.44
1690804800,29469.5,29391.82,29399.81,662.78,19503360.46,29464.5
1690801200,29399.9,29380.1,29385.67,230.62,6777017.29,29399.81
1690797600,29404.71,29371.26,29377.66,194.43,5712678.92,29385.67
1690794000,29394.16,29331.17,29392.11,441.79,12970187.72,29377.66
1690790400,29416.78,29361.37,29380.36,290.33,8531101.72,29392.11
1690786800,29412.69,29380.36,29410.09,241.42,7096307.55,29380.36
1690783200,29441.88,29371.92,29381.42,275.74,8107334.96,29410.09
1690779600,29420.88,29368.46,29403.09,272.22,8002170.72,29381.42
1690776000,29434.02,29387.49,29425.0,289.62,8517842.29,29403.09
1690772400,29469.72,29413.26,29462.85,331.09,9746409.89,29425.0
1690768800,29496.85,29428.86,29450.77,356.12,10492228.55,29462.85
1690765200,29485.11,29386.71,29459.99,516.79,15212031.35,29450.77
1690761600,29524.99,29264.71,29283.34,994.69,29255798.15,29459.99
1690758000,29286.42,29155.71,29158.55,403.25,11790559.88,29283.34
1690754400,29215.53,29151.19,29214.62,401.22,11703396.74,29158.55
1690750800,29271.42,29182.39,29269.61,282.88,8264020.91,29214.62
1690747200,29276.84,29043.43,29200.96,1428.7,41634538.55,29269.61
1690743600,29365.36,29127.01,29361.75,1141.09,33342106.66,29200.96
1690740000,29401.11,29357.09,29398.69,161.6,4747913.46,29361.75
1690736400,29399.79,29359.51,29377.28,148.03,4348861.11,29398.69
1690732800,29404.98,29328.5,29348.98,402.49,11811975.36,29377.28
1690729200,29449.84,29320.52,29392.24,861.95,25355822.45,29348.98
1690725600,29418.63,29282.63,29290.55,549.57,16128584.78,29392.24
1690722000,29323.82,29281.5,29320.92,220.18,6456861.77,29290.55
1690718400,29329.57,29305.51,29312.33,170.26,4991997.45,29320.92
1690714800,29320.19,29262.42,29281.65,286.85,8401590.49,29312.33
1690711200,29291.58,29240.06,29286.07,172.69,5054226.81,29281.65
1690707600,29303.11,29280.53,29300.47,90.19,2641432.24,29286.07
1690704000,29307.74,29291.23,29294.29,76.78,2249668.46,29300.47
1690700400,29297.91,29280.83,29288.33,60.8,1780685.96,29294.29
1690696800,29317.0,29274.94,29316.62,166.27,4870373.85,29288.33
1690693200,29331.67,29316.03,29326.71,68.72,2015266.14,29316.62
1690689600,29332.86,29316.72,29317.65,83.97,2462383.94,29326.71
1690686000,29323.26,29314.83,29315.44,89.21,2615470.17,29317.65
1690682400,29331.39,29309.82,29330.99,104.43,3061644.12,29315.44
1690678800,29351.35,29328.92,29351.35,114.28,3352658.56,29330.99
1690675200,29361.21,29321.46,29358.76,175.99,5164210.93,29351.35
1690671600,29373.5,29354.46,29355.58,143.5,4213467.22,29358.76
1690668000,29367.83,29351.77,29355.97,132.18,3880775.55,29355.58
1690664400,29370.7,29354.71,29357.46,132.46,3889455.59,29355.97
1690660800,29380.39,29342.73,29342.73,257.35,7556416.91,29357.46
1690657200,29348.67,29308.84,29309.34,181.13,5313846.56,29342.73
1690653600,29334.18,29293.02,29328.65,215.59,6318739.71,29309.34
1690650000,29333.88,29298.68,29311.2,200.14,5867765.41,29328.65
1690646400,29311.47,29292.95,29298.74,156.77,4593064.07,29311.2
1690642800,29301.95,29287.45,29287.6,157.24,4606077.92,29298.74
1690639200,29319.67,29281.47,29294.93,236.5,6929072.55,29287.6
1690635600,29328.49,29289.8,29290.93,283.25,8301956.63,29294.93
1690632000,29336.14,29262.94,29269.91,554.33,16241046.3,29290.93
1690628400,29301.54,29266.89,29277.16,170.06,4979853.9,29269.91
1690624800,29294.8,29267.88,29283.33,113.78,3331599.28,29277.16
1690621200,29301.09,29267.7,29294.14,186.2,5452452.67,29283.33
1690617600,29331.34,29258.14,29299.84,250.58,7340855.42,29294.14
1690614000,29352.13,29292.69,29346.69,222.84,6533332.29,29299.84
1690610400,29369.09,29331.44,29369.08,103.49,3037332.74,29346.69
1690606800,29387.7,29350.73,29385.87,189.88,5576224.14,29369.08
1690603200,29406.57,29369.2,29374.38,136.22,4003165.47,29385.87
1690599600,29388.38,29368.88,29380.46,169.25,4972438.81,29374.38
1690596000,29390.83,29368.51,29376.35,344.26,10112961.84,29380.46
1690592400,29376.82,29326.19,29327.85,178.24,5230426.98,29376.35
1690588800,29346.83,29298.6,29316.82,273.93,8033682.04,29327.85
1690585200,29328.5,29296.47,29298.54,171.91,5039691.89,29316.82
1690581600,29317.61,29295.36,29314.55,194.14,5689370.42,29298.54
1690578000,29365.63,29310.79,29340.0,275.83,8092717.78,29314.55
1690574400,29343.1,29283.05,29314.96,447.91,13129085.52,29340.0
1690570800,29334.66,29288.94,29309.56,463.16,13574344.26,29314.96
1690567200,29331.49,29243.52,29253.34,438.61,12843476.68,29309.56
1690563600,29357.31,29196.37,29357.1,986.88,28884057.84,29253.34
1690560000,29403.05,29336.96,29387.14,849.17,24935795.21,29357.1
1690556400,29528.45,29355.27,29477.34,1134.45,33408902.65,29387.14
1690552800,29499.82,29285.62,29285.66,1745.08,51316299.33,29477.34
1690549200,29313.12,29247.65,29301.83,477.57,13984054.43,29285.66
1690545600,29314.04,29198.57,29201.6,456.77,13368178.86,29301.83
1690542000,29232.56,29186.32,29213.13,315.77,9221815.75,29201.6
1690538400,29224.56,29196.19,29208.14,268.72,7848326.68,29213.13
1690534800,29218.94,29121.24,29147.55,475.76,13869739.47,29208.14
1690531200,29178.64,29124.6,29131.95,458.04,13351742.48,29147.55
1690527600,29190.54,29125.87,29183.87,657.86,19178242.03,29131.95
1690524000,29202.28,29160.65,29177.44,148.33,4328770.42,29183.87
1690520400,29256.49,29157.87,29253.08,257.77,7528052.67,29177.44
1690516800,29257.41,29216.59,29244.05,223.15,6523292.51,29253.08
1690513200,29280.63,29202.77,29224.34,378.36,11060539.0,29244.05
1690509600,29263.27,29187.27,29260.57,248.28,7254319.56,29224.34
1690506000,29289.23,29256.02,29270.75,228.23,6680134.57,29260.57
1690502400,29294.66,29208.09,29217.05,405.68,11864132.64,29270.75
1690498800,29221.08,29177.98,29198.26,303.43,8859370.13,29217.05
1690495200,29234.8,29184.45,29184.46,390.57,11411436.66,29198.26
1690491600,29224.66,29135.87,29140.34,306.56,8941784.93,29184.46
1690488000,29183.1,29127.54,29158.95,494.05,14401717.22,29140.34
1690484400,29171.06,29098.75,29137.07,650.56,18953533.8,29158.95
1690480800,29242.4,29082.04,29217.59,1158.2,33772027.7,29137.07
1690477200,29284.79,29185.3,29269.16,1172.63,34289102.58,29217.59
1690473600,29324.53,29260.76,29291.41,880.86,25799517.35,29269.16
1690470000,29354.03,29240.85,29349.3,1276.06,37390828.32,29291.41
1690466400,29446.48,29324.61,29445.67,860.64,25289881.83,29349.3
1690462800,29504.33,29434.74,29497.54,566.87,16702536.81,29445.67
1690459200,29511.7,29462.01,29511.31,515.1,15185718.8,29497.54
1690455600,29524.3,29474.14,29486.1,285.13,8410198.28,29511.31
1690452000,29557.46,29480.86,29548.21,486.74,14372317.18,29486.1
1690448400,29566.99,29467.25,29471.34,559.09,16506095.17,29548.21
1690444800,29471.34,29398.44,29415.84,406.86,11977766.25,29471.34
1690441200,29465.21,29381.04,29383.57,311.63,9171985.54,29415.84
1690437600,29476.67,29380.66,29462.76,299.26,8810226.6,29383.57
1690434000,29495.93,29455.45,29480.41,344.14,10144416.29,29462.76
1690430400,29484.83,29407.11,29407.14,284.16,8369525.0,29480.41
1690426800,29448.64,29406.88,29430.25,202.09,5946748.64,29407.14
1690423200,29435.6,29348.38,29399.63,283.68,8334437.92,29430.25
1690419600,29415.65,29340.18,29352.2,257.25,7559122.35,29399.63
1690416000,29361.49,29304.85,29352.06,431.99,12668639.82,29352.2
1690412400,29522.99,29291.03,29473.89,808.86,23770068.37,29352.06
1690408800,29509.91,29430.36,29468.53,609.55,17963172.36,29473.89
1690405200,29663.26,29456.69,29585.18,775.86,22934813.22,29468.53
1690401600,29682.98,29390.29,29405.11,2005.69,59232111.1,29585.18
1690398000,29405.32,29205.06,29374.69,1314.21,38526277.17,29405.11
1690394400,29482.19,29246.68,29272.04,2450.39,71945241.73,29374.69
1690390800,29321.35,29246.76,29302.05,526.55,15425447.52,29272.04
1690387200,29363.49,29273.32,29321.06,855.4,25075584.73,29302.05
1690383600,29333.31,29268.83,29268.83,867.83,25430749.06,29321.06
1690380000,29349.07,29210.27,29304.73,931.03,27255486.37,29268.83
1690376400,29313.49,29228.19,29228.5,822.33,24070962.33,29304.73
1690372800,29236.87,29164.32,29174.07,370.53,10825879.25,29228.5
1690369200,29211.68,29160.96,29188.69,237.07,6920154.56,29174.07
1690365600,29196.9,29163.88,29189.87,206.17,6017118.84,29188.69
1690362000,29227.7,29163.41,29216.54,369.61,10792214.37,29189.87
1690358400,29236.87,29208.53,29213.77,211.88,6191494.98,29216.54
1690354800,29241.67,29194.99,29208.95,185.46,5417754.04,29213.77
1690351200,29308.71,29192.22,29264.79,563.75,16491089.24,29208.95
1690347600,29270.02,29195.21,29199.63,173.47,5072147.78,29264.79
1690344000,29241.68,29198.56,29240.87,248.99,7275133.22,29199.63
1690340400,29397.81,29211.25,29280.91,858.6,25165335.81,29240.87
1690336800,29286.55,29128.81,29132.63,398.57,11632309.04,29280.91
1690333200,29173.26,29098.81,29165.06,427.58,12458186.8,29132.63
1690329600,29231.73,29145.22,29226.63,363.98,10622090.01,29165.06
1690326000,29242.5,29195.58,29202.78,339.94,9930787.09,29226.63
1690322400,29253.45,29202.71,29228.19,387.77,11332297.4,29202.78
1690318800,29247.88,29214.52,29229.58,276.41,8080439.53,29228.19
1690315200,29240.71,29186.21,29200.53,700.5,20467340.3,29229.58
1690311600,29277.28,29196.69,29263.67,630.61,18438297.71,29200.53
1690308000,29367.59,29256.93,29272.04,819.24,24004624.69,29263.67
1690304400,29286.34,29188.13,29224.05,386.08,11288629.75,29272.04
1690300800,29292.21,29184.78,29187.27,592.58,17323325.01,29224.05
1690297200,29231.07,29168.67,29176.34,630.77,18421865.47,29187.27
1690293600,29332.88,29159.21,29275.16,1039.49,30406275.45,29176.34
1690290000,29332.0,29084.05,29117.0,1384.24,40454858.16,29275.16
1690286400,29142.69,29099.69,29125.87,405.73,11815393.79,29117.0
1690282800,29166.09,29118.69,29164.54,409.47,11934166.18,29125.87
1690279200,29196.16,29150.97,29167.41,349.71,10202258.95,29164.54
1690275600,29278.82,29165.62,29186.52,809.57,23664409.94,29167.41
1690272000,29192.32,29125.78,29144.77,324.85,9471841.99,29186.52
1690268400,29164.94,29126.52,29143.67,197.22,5748454.5,29144.77
1690264800,29148.29,29119.75,29128.8,246.95,7198485.83,29143.67
1690261200,29145.62,29089.42,29091.62,238.32,6938557.36,29128.8
1690257600,29124.41,29073.16,29115.05,206.82,6017209.38,29091.62
1690254000,29148.03,29090.52,29133.43,389.19,11333510.68,29115.05
1690250400,29169.69,29069.16,29084.86,419.87,12227107.18,29133.43
1690246800,29117.19,29054.49,29115.93,423.33,12311198.8,29084.86
1690243200,29184.67,29101.74,29181.04,532.83,15530564.02,29115.93
1690239600,29203.08,29159.19,29161.93,435.9,12719232.04,29181.04
1690236000,29192.72,29145.52,29169.92,636.78,18574194.5,29161.93
1690232400,29187.19,29128.08,29144.11,462.13,13472583.84,29169.92
1690228800,29146.3,29090.88,29110.68,459.24,13373352.01,29144.11
1690225200,29153.91,29096.09,29120.41,734.32,21389037.96,29110.68
1690221600,29128.89,28994.73,29035.66,834.15,24226854.83,29120.41
1690218000,29117.73,29011.98,29100.89,729.46,21205670.18,29035.66
1690214400,29142.22,29019.48,29079.03,1106.43,32181753.68,29100.89
1690210800,29131.63,28860.94,29019.91,3218.07,93386873.81,29079.03
1690207200,29186.31,29008.46,29180.38,3502.98,101895475.7,29019.91
1690203600,29250.44,29118.38,29230.15,1221.15,35648287.05,29180.38
1690200000,29268.7,29166.31,29267.8,1629.12,47584305.27,29230.15
1690196400,29331.09,29229.25,29322.5,698.39,20450091.99,29267.8
1690192800,29380.44,29123.45,29177.76,1773.97,51957043.31,29322.5
1690189200,29765.61,28986.51,29759.41,3446.7,100894920.34,29177.76
1690185600,29835.1,29755.36,29830.08,377.55,11246507.96,29759.41
1690182000,29869.8,29732.32,29782.82,622.15,18539227.42,29830.08
1690178400,29803.13,29772.19,29801.48,209.81,6249443.8,29782.82
1690174800,29815.32,29755.36,29796.75,389.83,11612978.73,29801.48
1690171200,29805.29,29665.14,29717.72,644.41,19162231.95,29796.75
1690167600,29802.79,29675.86,29802.75,754.5,22428320.95,29717.72
1690164000,29914.13,29768.3,29914.07,602.59,17965082.29,29802.75
1690160400,30020.51,29868.38,30012.28,709.74,21240709.82,29914.07
1690156800,30097.78,30010.97,30085.68,237.34,7134396.56,30012.28
1690153200,30093.65,30016.86,30017.52,316.21,9506302.82,30085.68
1690149600,30038.31,29948.77,29954.27,254.28,7629828.66,30017.52
1690146000,30144.57,29934.36,30143.86,511.15,15339456.58,29954.27
1690142400,30145.42,30089.97,30089.97,291.28,8772819.21,30143.86
1690138800,30345.9,30023.43,30253.63,1177.9,35594891.91,30089.97
1690135200,30283.05,30085.05,30119.19,1016.09,30667321.53,30253.63
1690131600,30125.5,29939.22,29955.32,750.85,22536269.64,30119.19
1690128000,29968.68,29901.47,29902.16,427.31,12797826.84,29955.32
1690124400,29914.21,29893.89,29898.46,141.44,4229423.42,29902.16
1690120800,29908.01,29889.99,29892.74,90.98,2719942.79,29898.46
1690117200,29922.97,29859.4,29921.75,319.82,9559735.11,29892.74
1690113600,29925.97,29892.86,29896.6,114.61,3427756.3,29921.75
1690110000,29926.01,29891.68,29895.99,77.81,2326801.39,29896.6
1690106400,29920.41,29894.21,29910.43,135.33,4047278.2,29895.99
1690102800,29958.63,29908.56,29951.85,185.46,5551767.57,29910.43
1690099200,29962.54,29896.24,29914.52,186.29,5576516.93,29951.85
1690095600,29927.64,29895.33,29922.16,118.05,3530772.54,29914.52
1690092000,29941.98,29902.8,29927.75,203.58,6091585.91,29922.16
1690088400,29983.6,29903.97,29909.36,443.95,13297929.63,29927.75
1690084800,29919.73,29849.55,29852.62,291.81,8721722.16,29909.36
1690081200,29889.48,29847.67,29887.26,145.25,4337361.67,29852.62
1690077600,29896.1,29814.78,29836.44,254.25,7592078.29,29887.26
1690074000,29872.78,29780.33,29780.34,339.44,10126089.56,29836.44
1690070400,29818.76,29738.58,29791.61,347.4,10347167.0,29780.34
1690066800,29820.0,29635.44,29816.54,1225.84,36421214.62,29791.61
1690063200,29840.64,29797.75,29832.38,212.8,6346152.09,29816.54
1690059600,29842.08,29823.02,29833.77,143.31,4275767.46,29832.38
1690056000,29844.85,29823.9,29841.55,145.62,4344610.27,29833.77
1690052400,29860.96,29810.48,29819.72,157.52,4700149.44,29841.55
1690048800,29845.37,29809.81,29845.09,180.72,5390581.07,29819.72
1690045200,29908.82,29819.44,29907.72,255.49,7631473.81,29845.09
1690041600,29917.02,29872.32,29908.2,214.74,6419809.52,29907.72
1690038000,29912.66,29867.34,29888.68,231.45,6918557.31,29908.2
1690034400,29899.56,29855.89,29857.65,299.19,8937914.77,29888.68
1690030800,29874.75,29843.04,29849.25,182.18,5439825.4,29857.65
1690027200,29894.66,29837.1,29894.61,220.69,6591058.33,29849.25
1690023600,29910.88,29877.17,29907.64,120.29,3595422.13,29894.61
1690020000,29935.75,29881.42,29935.38,184.99,5532767.73,29907.64
1690016400,29955.96,29918.82,29945.47,210.13,6291154.75,29935.38
1690012800,29981.47,29934.09,29949.21,180.39,5403409.71,29945.47
1690009200,29988.51,29874.95,29893.98,258.0,7723115.79,29949.21
1690005600,29898.88,29855.24,29874.92,172.86,5163883.28,29893.98
1690002000,29903.86,29863.94,29889.12,211.05,6306506.17,29874.92
1689998400,29937.35,29876.66,29910.63,197.23,5898730.6,29889.12
1689994800,29946.36,29901.78,29940.35,265.72,7950670.5,29910.63
1689991200,29971.33,29930.95,29933.94,268.38,8038059.07,29940.35
1689987600,29994.73,29929.28,29986.76,281.83,8441911.15,29933.94
1689984000,30000.3,29908.51,29911.46,291.24,8721424.3,29986.76
1689980400,29941.66,29901.86,29934.56,407.75,12201031.19,29911.46
1689976800,29964.85,29898.6,29911.36,581.36,17401495.31,29934.56
1689973200,29958.74,29885.24,29885.25,567.58,16979725.91,29911.36
1689969600,29897.1,29837.3,29882.16,650.31,19420941.91,29885.25
1689966000,29988.29,29774.95,29988.03,1249.57,37321661.67,29882.16
1689962400,30060.04,29924.36,29924.36,1154.7,34645349.44,29988.03
1689958800,29936.96,29821.56,29826.54,747.16,22324331.7,29924.36
1689955200,29871.55,29813.56,29865.82,359.33,10719484.54,29826.54
1689951600,29906.13,29857.92,29877.82,891.19,26626964.58,29865.82
1689948000,29878.77,29782.45,29813.2,625.37,18655272.63,29877.82
1689944400,29916.24,29795.9,29876.38,632.72,18890752.94,29813.2
1689940800,29899.49,29778.87,29778.95,654.1,19529696.58,29876.38
1689937200,29817.49,29737.09,29800.82,441.97,13159059.35,29778.95
1689933600,29816.01,29759.9,29762.37,234.83,6996699.74,29800.82
